0.021124999999999998,0.1,0.05,0.1,0.0,0.02
0.021124999999999998,0.1,0.05,0.1,0.0,0.03
0.021124999999999998,0.1,0.05,0.1,0.0,0.04
0.021124999999999998,0.1,0.05,0.1,0.0,0.05
0.021124999999999998,0.1,0.05,0.15,0.0,0.02
0.021124999999999998,0.1,0.05,0.15,0.0,0.03
0.021124999999999998,0.1,0.05,0.15,0.0,0.04
0.021124999999999998,0.1,0.05,0.15,0.0,0.05
0.021124999999999998,0.1,0.05,0.2,0.0,0.02
0.021124999999999998,0.1,0.05,0.2,0.0,0.03
0.021124999999999998,0.1,0.05,0.2,0.0,0.04
0.021124999999999998,0.1,0.05,0.2,0.0,0.05
0.021124999999999998,0.2,0.05,0.05,0.0,0.02
0.021124999999999998,0.2,0.05,0.05,0.0,0.03
0.021124999999999998,0.2,0.05,0.05,0.0,0.04
0.021124999999999998,0.2,0.05,0.05,0.0,0.05
0.021124999999999998,0.2,0.05,0.1,0.0,0.02
0.021124999999999998,0.2,0.05,0.1,0.0,0.03
0.021124999999999998,0.2,0.05,0.1,0.0,0.04
0.021124999999999998,0.2,0.05,0.1,0.0,0.05
0.021124999999999998,0.2,0.05,0.15,0.0,0.02
0.021124999999999998,0.2,0.05,0.15,0.0,0.03
0.021124999999999998,0.2,0.05,0.15,0.0,0.04
0.021124999999999998,0.2,0.05,0.15,0.0,0.05
0.021124999999999998,0.2,0.05,0.2,0.0,0.02
0.021124999999999998,0.2,0.05,0.2,0.0,0.03
0.021124999999999998,0.2,0.05,0.2,0.0,0.04
0.021124999999999998,0.2,0.05,0.2,0.0,0.05
0.021124999999999998,0.3,0.05,0.05,0.0,0.02
0.021124999999999998,0.3,0.05,0.05,0.0,0.03
0.021124999999999998,0.3,0.05,0.05,0.0,0.04
0.021124999999999998,0.3,0.05,0.05,0.0,0.05
0.021124999999999998,0.3,0.05,0.1,0.0,0.02
0.021124999999999998,0.3,0.05,0.1,0.0,0.03
0.021124999999999998,0.3,0.05,0.1,0.0,0.04
0.021124999999999998,0.3,0.05,0.1,0.0,0.05
0.021124999999999998,0.3,0.05,0.15,0.0,0.02
0.021124999999999998,0.3,0.05,0.15,0.0,0.03
0.021124999999999998,0.3,0.05,0.15,0.0,0.04
0.021124999999999998,0.3,0.05,0.15,0.0,0.05
0.021124999999999998,0.3,0.05,0.2,0.0,0.02
0.021124999999999998,0.3,0.05,0.2,0.0,0.03
0.021124999999999998,0.3,0.05,0.2,0.0,0.04
0.021124999999999998,0.3,0.05,0.2,0.0,0.05
0.021124999999999998,0.4,0.05,0.05,0.0,0.02
0.021124999999999998,0.4,0.05,0.05,0.0,0.03
0.021124999999999998,0.4,0.05,0.05,0.0,0.04
0.021124999999999998,0.4,0.05,0.05,0.0,0.05
0.021124999999999998,0.4,0.05,0.1,0.0,0.02
0.021124999999999998,0.4,0.05,0.1,0.0,0.03
0.021124999999999998,0.4,0.05,0.1,0.0,0.04
0.021124999999999998,0.4,0.05,0.1,0.0,0.05
0.021124999999999998,0.4,0.05,0.15,0.0,0.02
0.021124999999999998,0.4,0.05,0.15,0.0,0.03
0.021124999999999998,0.4,0.05,0.15,0.0,0.04
0.021124999999999998,0.4,0.05,0.15,0.0,0.05
0.021124999999999998,0.4,0.05,0.2,0.0,0.02
0.021124999999999998,0.4,0.05,0.2,0.0,0.03
0.021124999999999998,0.4,0.05,0.2,0.0,0.04
0.021124999999999998,0.4,0.05,0.2,0.0,0.05
0.021124999999999998,0.5,0.05,0.05,0.0,0.02
0.021124999999999998,0.5,0.05,0.05,0.0,0.03
0.021124999999999998,0.5,0.05,0.05,0.0,0.04
0.021124999999999998,0.5,0.05,0.05,0.0,0.05
0.021124999999999998,0.5,0.05,0.1,0.0,0.02
0.021124999999999998,0.5,0.05,0.1,0.0,0.03
0.021124999999999998,0.5,0.05,0.1,0.0,0.04
0.021124999999999998,0.5,0.05,0.1,0.0,0.05
0.021124999999999998,0.5,0.05,0.15,0.0,0.02
0.021124999999999998,0.5,0.05,0.15,0.0,0.03
0.021124999999999998,0.5,0.05,0.15,0.0,0.04
0.021124999999999998,0.5,0.05,0.15,0.0,0.05
0.021124999999999998,0.5,0.05,0.2,0.0,0.02
0.021124999999999998,0.5,0.05,0.2,0.0,0.03
0.021124999999999998,0.5,0.05,0.2,0.0,0.04
0.021124999999999998,0.5,0.05,0.2,0.0,0.05
0.021124999999999998,0.6,0.05,0.05,0.0,0.02
0.021124999999999998,0.6,0.05,0.05,0.0,0.03
0.021124999999999998,0.6,0.05,0.05,0.0,0.04
0.021124999999999998,0.6,0.05,0.05,0.0,0.05
0.021124999999999998,0.6,0.05,0.1,0.0,0.02
0.021124999999999998,0.6,0.05,0.1,0.0,0.03
0.021124999999999998,0.6,0.05,0.1,0.0,0.04
0.021124999999999998,0.6,0.05,0.1,0.0,0.05
0.021124999999999998,0.6,0.05,0.15,0.0,0.02
0.021124999999999998,0.6,0.05,0.15,0.0,0.03
0.021124999999999998,0.6,0.05,0.15,0.0,0.04
0.021124999999999998,0.6,0.05,0.15,0.0,0.05
0.021124999999999998,0.6,0.05,0.2,0.0,0.02
0.021124999999999998,0.6,0.05,0.2,0.0,0.03
0.021124999999999998,0.6,0.05,0.2,0.0,0.04
0.021124999999999998,0.6,0.05,0.2,0.0,0.05
0.021124999999999998,0.7,0.05,0.05,0.0,0.02
0.021124999999999998,0.7,0.05,0.05,0.0,0.03
0.021124999999999998,0.7,0.05,0.05,0.0,0.04
0.021124999999999998,0.7,0.05,0.05,0.0,0.05
0.021124999999999998,0.7,0.05,0.1,0.0,0.02
0.021124999999999998,0.7,0.05,0.1,0.0,0.03
0.021124999999999998,0.7,0.05,0.1,0.0,0.04
0.021124999999999998,0.7,0.05,0.1,0.0,0.05
0.021124999999999998,0.7,0.05,0.15,0.0,0.02
0.021124999999999998,0.7,0.05,0.15,0.0,0.03
0.021124999999999998,0.7,0.05,0.15,0.0,0.04
0.021124999999999998,0.7,0.05,0.15,0.0,0.05
0.021124999999999998,0.7,0.05,0.2,0.0,0.02
0.021124999999999998,0.7,0.05,0.2,0.0,0.03
0.021124999999999998,0.7,0.05,0.2,0.0,0.04
0.021124999999999998,0.7,0.05,0.2,0.0,0.05
0.021124999999999998,0.8,0.05,0.05,0.0,0.02
0.021124999999999998,0.8,0.05,0.05,0.0,0.03
0.021124999999999998,0.8,0.05,0.05,0.0,0.04
0.021124999999999998,0.8,0.05,0.05,0.0,0.05
0.021124999999999998,0.8,0.05,0.1,0.0,0.02
0.021124999999999998,0.8,0.05,0.1,0.0,0.03
0.021124999999999998,0.8,0.05,0.1,0.0,0.04
0.021124999999999998,0.8,0.05,0.1,0.0,0.05
0.021124999999999998,0.8,0.05,0.15,0.0,0.02
0.021124999999999998,0.8,0.05,0.15,0.0,0.03
