[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0][-1.0, 2.0, 1.0]
[0.006245034619165802, -0.0008220439421099404, -0.00771291795470642, 0.02396978415247725, 0.04951808432633347, -0.00837470399781174, -0.04043967335929212, -0.016210104171023147][-1.0, 2.0, -1.0]
[0.012174951624641158, -0.0012155388409276705, 0.0002709106358842779, 0.04311479619707105, 0.054963756952627785, -0.011155439583232524, -0.05439253962943213, -0.033091245534756356][-3.0, 0.0, 1.0]
[0.00879763775551934, -0.0007201966725475501, -0.04471575019449816, 0.032852542399170015, 0.12398990654477948, -0.00858691474790551, -0.07950590115680509, -0.02511110297341106][-3.0, 2.0, 1.0]
[0.01284626514672412, -0.0010329826640423682, -0.09412174056702238, 0.04642612838247129, 0.17764282842560608, -0.014468175097046305, -0.06966246679807322, -0.03290211471175979][-3.0, 2.0, 1.0]
[0.028934268873661705, -0.002090456126986829, -0.15451674459919268, 0.0851323215382032, 0.21625364040737458, -0.0048279228859043856, -0.07993645968698493, -0.0805185626656253][-2.0, 2.0, -1.0]
[0.049058604856456675, -0.003932170125478732, -0.18042316250653628, 0.13622830985740686, 0.206712192483932, 0.002029860330582976, -0.022494885911054616, -0.1387064802449647][1.0, 1.0, 0.0]
[0.05674434365146077, -0.003882187034429068, -0.1637806570531352, 0.15469184425505153, 0.21526968653979453, 0.0012882975891859, -0.05147030848000595, -0.15189441604869725][3.0, -3.0, 1.0]
[0.06659261426958156, -0.0032547677708969734, -0.13715688363340348, 0.11387545902607206, 0.21532166082491505, 0.015319641168513446, -0.07949132640430522, -0.12650934961869073][1.0, 1.0, -1.0]
[0.0741664183727965, -0.003107999960733519, -0.11276135195376874, 0.13465007255734848, 0.20654017541991682, 0.0036209688078273888, -0.09378248199827577, -0.12987045095784816][0.0, -1.0, -1.0]
[0.07257926636476984, -0.002824066652754621, -0.11191086713584593, 0.1154679572330512, 0.19544472107288305, 0.0035091936031340994, -0.08363583494714263, -0.1193580332258861][-1.0, -1.0, -1.0]
[0.06448620582209823, -0.0023733752348840793, -0.12652999511582722, 0.09397851678517898, 0.1798732223731413, 0.0028770118383506646, -0.05298876534413102, -0.09718125816789717][1.0, 1.0, -1.0]
[0.06741129891800769, -0.0023000957740173353, -0.1054370950515794, 0.10429318675666621, 0.151278376472825, -0.0024262070040901385, -0.045664200207242406, -0.10214418665012993][1.0, -2.0, 0.0]
[0.06599964948330828, -0.0020287649001876885, -0.10426565256035011, 0.0868962455770837, 0.14066930317301224, 0.01281283055766814, -0.03739580193714104, -0.09792756725598047][2.0, 0.0, 1.0]
[0.07144495447693018, -0.0020785475578614016, -0.09148464860723045, 0.09856204914088196, 0.14467389227818972, 0.009246985597465661, -0.05405519078482819, -0.10726241881763786][1.0, -2.0, 0.0]
[0.07338659079609393, -0.001864064430028273, -0.08487854690615296, 0.07940421565549001, 0.14166441315044026, 0.015050860609057654, -0.05774565914537166, -0.0926669821668571][-2.0, 1.0, -2.0]
[0.06660132827677291, -0.0015555682046134377, -0.09327619005436544, 0.07424512960763063, 0.12007346715912635, -0.012931910736396721, -0.025111104305022093, -0.06313102966756005][3.0, -2.0, 1.0]
[0.07064027479365668, -0.0014919308275424092, -0.07480134985182736, 0.06781473406338752, 0.10470981444092482, 0.018162477785771073, -0.03168046646932168, -0.0839953498246107][2.0, -1.0, 0.0]
[0.07466988036448415, -0.0013443076999902798, -0.05539308618106061, 0.06847256060540087, 0.08596188560398131, 0.015225492610697307, -0.03142196082911544, -0.08236565044853017][2.0, -3.0, 1.0]
[0.07626817247869182, -0.0011189198156421555, -0.05075661238110556, 0.04339772129176297, 0.08529154916015064, 0.02328298485379005, -0.03622023814473691, -0.06394442712417726][0.0, 0.0, -1.0]
[0.07276764985511695, -0.000971793581202135, -0.0493913371471486, 0.043711591930465345, 0.061745336371347714, 0.0024108486256290123, -0.012079858450553657, -0.0465926031898162][0.0, 0.0, -1.0]
[0.07042218180261393, -0.0008985079553363814, -0.045265437729635066, 0.03903752167838454, 0.039144129246414194, -0.001095734503623458, 0.006536426484086989, -0.038394181578486196][3.0, -2.0, 1.0]
[0.07382681291063446, -0.0008916782968251409, -0.027351230983020808, 0.03648752420218854, 0.02035044288992947, 0.02151376452525291, 0.005110921474602323, -0.05565844189164411][3.0, -2.0, 1.0]
[0.07868402701467665, -0.000851874287471944, -0.0070473046885111655, 0.03617680796778544, 0.0045159065743550055, 0.021975397969776597, 0.0008143645774545612, -0.056007758104272255][1.0, -3.0, 1.0]
[0.07571867002804944, -0.0007515101666011241, -0.014831963542901998, 0.015077364685438207, 0.004156566256319422, 0.02429102304443804, 0.008962242640350301, -0.03726824366679992]
