-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
0.1558983053684276,5.181973838478567,5.512938588424892
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
0.15491041804377975,5.3496421479088205,5.434198015372513
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
0.15437832374515423,5.620494562193518,5.425483166599952
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
-Inf,Inf,Inf
0.1247538547733832,4.335135371372931,4.435981888209611
0.12828741731021548,5.381702829796498,5.118485669903417
0.12965621060072427,6.359371948661181,5.496854066742192
-Inf,Inf,Inf
0.12174814504021413,4.466069147954048,4.2525317732920875
0.12608750072022026,5.253978441959915,4.614176586910293
-Inf,Inf,Inf
-Inf,Inf,Inf
0.12009696377264376,4.6672795125442095,4.486853602154725
0.12331362920430332,5.437237435850661,4.739426014774331
-Inf,Inf,Inf
-Inf,Inf,Inf
0.11839306764607883,4.948129248031037,5.03175982553835
0.120777158142042,5.832051678408486,5.29094503612418
-Inf,Inf,Inf
-Inf,Inf,Inf
0.09578309667401765,3.791504470740702,3.814071533453912
0.10715810316914592,4.890677362541711,4.856735486228989
0.10820619236114311,5.782636128179714,5.325922034125653
0.1092946788357698,6.642971689260555,5.732762808949234
0.09534665226860263,4.0347245963642315,4.037205426096218
0.09857435085388652,4.800713654488072,4.201553689115487
0.10008451383357121,5.644982179490598,4.457067812014794
0.10098710343499903,6.476551200337945,4.622221146108131
0.10068618709950036,4.509811794678237,4.926482368919113
0.10273150278876328,5.2594778021294415,5.043264673331065
0.10419557695909612,6.0877931917898715,5.353455940858976
0.10519543812481567,6.9760917008182455,5.584156739437402
0.10055913397008069,4.659161121611226,5.144931804216128
0.10228548674835075,5.514459332928279,5.511836114957694
0.10361567310615816,6.374905496625558,5.800634107166497
-Inf,Inf,Inf
0.07899610423728291,3.6966187748913875,4.216675172423241
0.08217580062472743,4.316674318035261,4.292456880679247
0.08435532315520503,5.202382754789094,4.527667508444733
0.09389839468899373,6.373359643980232,5.810519101737427
0.07941927809608197,3.91563976430434,4.48703982726445
0.08165091484609523,4.54751521351134,4.526385978757272
0.08341949708481004,5.413770574696288,4.807672626624416
0.08389163579755564,6.223409631889767,4.973517081767552
0.0861216007765179,4.352196546934966,5.298024805515148
0.08795495075786378,5.174865809814945,5.620334026139693
0.08864755055238542,5.990753587515871,5.920284181005306
0.0892891380846963,6.7656005539454975,6.112490783464815
0.0852829179982233,4.473793599332733,5.13826278026273
0.08773012420366429,5.321458307916289,5.587018246493772
0.08837788473117865,6.168950987050966,6.0307097378703265
0.08955000495157746,6.92790132109178,6.29631068067691
0.06717592437811588,3.6545661821661013,4.645619699649626
0.06962983178902935,4.1772184389486515,4.559395805589515
0.07167421368341508,4.98796322305021,4.830552564473785
0.07292378759868952,5.842034768575672,5.0852924354382045
0.074178143464559,4.153437646580311,5.659391829248912
0.06931323313261033,4.410920200039376,4.81631993158671
0.07109323391471643,5.272021566702405,5.1727825727818715
0.07238028966701339,6.134792276990743,5.418677834453575
0.067680823915342,3.915264865516535,4.67650122270527
0.06952137859094085,4.6083540279941,4.8712922326751125
0.07087196639197978,5.509258819559064,5.312419521387408
0.07179363020754416,6.389683068612648,5.683852272024806
0.06793245553203495,4.018170829178734,4.6547080147927185
0.0699322671244399,4.741565155406181,4.771023799810307
0.07067569226463283,5.639671759144426,5.179091648151264
0.07150999818130137,6.519490726313307,5.560849575967494
0.05835176402455665,3.584875112481887,4.964412538427122
0.06004601931912724,4.115503512240012,4.925393438152915
0.061811403802311884,4.886471297498358,5.1772673790286605
0.06294686857303171,5.721104737902181,5.439852529386458
0.058403737553405166,3.686628748060885,4.949337326151872
0.060136113386252084,4.2861835129302515,5.002304659984677
0.06145477963489366,5.112670311091132,5.370030572014974
0.06249883254651914,6.00897881720141,5.759668698142387
0.05862001698719337,3.783354280983019,4.8939707983425595
0.060567315461730956,4.427004944079524,4.8862541512037705
0.06179748320981444,5.256951539954717,5.217491413190487
0.062464735043846746,6.172357026990496,5.665748003790483
0.058928706032700194,3.8902061695823598,4.872118948252288
0.06094037411658208,4.583082125289458,4.862612301093853
0.06213915517038226,5.383205834023964,5.097276831475395
0.06270374781717167,6.299244063321951,5.536427643892236
0.06030528766930847,3.984195208864575,6.691342408643506
0.0530682114249188,4.066252933150488,5.24573684143524
0.0542077790400608,4.809923381490987,5.4770044706996135
0.05521968319318176,5.655364009119996,5.810046439638752
0.059303753912582614,3.997767487141305,6.486675037199086
0.053252830175712335,4.208122231221064,5.184762201854685
0.054357073305353706,4.977809643329387,5.482003551001575
0.054926752188571584,5.870691199336824,5.91302043016694
0.05169366645897152,3.710346060222142,5.186626579930934
0.05353805214648916,4.308999751028275,5.055258099043806
0.054744279494027714,5.084393030220585,5.314359425508561
0.055303633217300474,5.9546466146341945,5.663119068152074
0.05159412267979588,3.8134422296513453,5.151431851436389
0.05377025375818502,4.4668519491186744,5.064545748009866
0.05499523867514444,5.230961738875317,5.2908188953662565
0.05564514147462935,6.081164445918017,5.602148481244873
0.05498713050692877,3.9452224330958354,7.1782698688958355
0.04740142186414357,4.031882602488032,5.569967757597399
0.04843623761105152,4.79093133643558,5.819388487882999
0.04914864357335445,5.605255001881129,6.1195005504041315
0.05438853608734729,3.976651253857486,6.975254397477847
0.04760883853269287,4.14769346936577,5.447356762521893
0.04874688552668767,4.8963866879878575,5.670849903954392
0.049326004888649876,5.732132973069724,6.014627675193208
0.04656693380152404,3.7045326977770556,5.536450045078805
0.047950354993243835,4.2719272217816355,5.357354039024159
0.04911553389577945,5.001875961256699,5.548608799902236
0.049744149298747146,5.8209269358662645,5.827751575524559
0.046144140224982526,3.7633545303459335,5.425845909433782
0.04759641831468991,4.31056900564042,5.273178197829907
0.04930926148062093,5.1413140362392555,5.506979168058944
0.049829765954238804,5.963987311527316,5.813676660303184
-Inf,Inf,Inf
